,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9단위* 5분,,,,,,,,,,,,,,,,,,,,,,,10단위,,,,,,,,,,,,,,,,,,,,,,,이격수,,,,,,,,,,,,15,,,15,,,,,,,,,,,,,,,,,,,,,,,
,20,21,22,25,28,29,,2,1,2,1,2,1,,3,3,,3,3,,3,3,,1,4,1,,자,배,자,자,자,소,,0,6,0,,0,0,4,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,6,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,1,3,3,1,,1,1,3,3,1,,1,1,1,1,1,,5,0,,5,0,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,소,자,
,2,13,15,16,33,43,,2,1,1,2,1,1,,4,2,,4,2,,5,1,,3,1,2,,소,소,배,자,배,소,,2,2,2,,1,3,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,3,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,11,2,1,17,10,,11,2,1,17,10,,1,2,1,1,2,,3,2,,3,2,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,자,소,자,
,17,18,23,25,38,39,,1,2,1,1,2,1,,4,2,,3,3,,2,4,,2,2,2,,소,배,소,자,자,배,,0,4,2,,0,2,2,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,5,2,13,1,,1,5,2,13,1,,1,1,2,1,1,,4,1,,5,0,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,소,자,
,6,7,27,29,38,45,,2,1,1,1,2,1,,4,2,,2,4,,1,5,,2,1,3,,배,소,배,소,자,배,,2,2,2,,2,0,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,0,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,20,2,9,7,,1,20,2,9,7,,1,2,2,1,1,,3,2,,2,3,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,배,소,
,14,23,25,27,29,42,,2,1,1,1,1,2,,4,2,,2,4,,4,2,,2,2,2,,자,소,자,배,소,배,,1,4,1,,0,1,3,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,1,4,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,9,2,2,2,13,,9,2,2,2,13,,1,2,2,2,1,,2,3,,4,1,,4,0,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,소,소,소,
,8,23,31,35,39,40,,2,1,1,1,1,2,,4,2,,2,4,,3,3,,2,3,1,,자,소,소,자,배,자,,1,2,3,,1,0,1,2,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,0,1,3,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,15,8,4,4,1,,15,8,4,4,1,,1,2,2,2,1,,2,3,,4,1,,0,4,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,자,자,자,자,
,9,21,24,30,33,37,,1,1,2,2,1,1,,4,2,,2,4,,3,3,,1,0,5,,배,배,배,배,배,소,,1,3,2,,1,0,2,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,0,2,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,12,3,6,3,4,,12,3,6,3,4,,2,1,2,1,2,,2,3,,4,1,,2,1,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,배,소,자,
,5,12,24,26,39,42,,1,2,2,2,1,2,,2,4,,2,4,,4,2,,1,1,4,,소,배,배,자,배,배,,2,2,2,,1,1,2,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,7,12,2,13,3,,7,12,2,13,3,,1,2,2,1,1,,3,2,,4,1,,4,0,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,소,소,소,
,3,13,28,34,38,42,,1,1,2,2,2,2,,2,4,,2,4,,4,2,,2,3,1,,소,소,자,자,자,배,,2,1,3,,1,1,0,2,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,10,15,6,4,4,,10,15,6,4,4,,2,1,2,2,2,,1,4,,3,2,,0,3,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,배,배,자,자,
,3,6,7,11,12,17,,1,2,1,1,2,1,,4,2,,6,0,,3,3,,4,0,2,,소,배,소,소,배,소,,5,1,0,,3,3,0,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,3,0,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,1,4,1,5,,3,1,4,1,5,,1,1,2,1,1,,4,1,,5,0,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,자,자,자,소,
,7,9,24,40,42,44,,1,1,2,2,2,2,,2,4,,2,4,,3,3,,1,2,3,,소,배,배,자,배,자,,2,1,3,,2,0,1,0,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,0,1,0,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,15,16,2,2,,2,15,16,2,2,,2,1,2,2,2,,1,4,,4,1,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,자,소,소,
,1,5,18,20,30,35,,1,1,2,2,2,1,,3,3,,4,2,,3,3,,1,3,2,,자,소,배,자,배,자,,2,3,1,,2,1,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,13,2,10,5,,4,13,2,10,5,,2,1,2,2,1,,2,3,,4,1,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,자,소,
,8,11,14,17,36,39,,2,1,2,1,2,1,,3,3,,4,2,,2,4,,2,2,2,,자,소,자,소,배,배,,3,1,2,,1,3,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,3,0,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,3,3,19,3,,3,3,3,19,3,,1,1,1,1,1,,5,0,,4,1,,5,0,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,소,소,소,
,3,4,6,8,32,42,,1,2,2,2,2,2,,1,5,,4,2,,4,2,,1,3,2,,소,자,배,자,자,배,,4,0,2,,4,0,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,4,0,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,2,2,24,10,,1,2,2,24,10,,1,2,2,2,2,,1,4,,4,1,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,배,자,
,7,9,11,21,30,35,,1,1,1,1,2,1,,5,1,,4,2,,3,3,,2,1,3,,소,배,소,배,배,자,,3,2,1,,2,1,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,2,10,9,5,,2,2,10,9,5,,2,2,2,1,1,,2,3,,3,2,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,자,배,소,
,3,7,15,16,19,43,,1,1,1,2,1,1,,5,1,,5,1,,3,3,,4,1,1,,소,소,배,자,소,소,,2,3,1,,2,2,1,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,3,0,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,8,1,3,24,,4,8,1,3,24,,2,2,1,1,2,,2,3,,4,1,,1,3,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,자,소,배,
,5,6,11,27,43,44,,1,2,1,1,1,2,,4,2,,3,3,,4,2,,3,1,2,,소,배,소,배,소,자,,3,1,2,,2,1,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,5,16,16,1,,1,5,16,16,1,,1,1,2,2,1,,3,2,,3,2,,1,4,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,자,자,
,3,16,18,24,40,44,,1,2,2,2,2,2,,1,5,,3,3,,3,3,,1,3,2,,소,자,배,배,자,자,,1,3,2,,1,2,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,13,2,6,16,4,,13,2,6,16,4,,1,2,2,2,2,,1,4,,3,2,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,배,자,자,
,6,12,18,37,40,41,,2,2,2,1,2,1,,2,4,,3,3,,2,4,,2,1,3,,배,배,배,소,자,소,,2,1,3,,1,2,0,0,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,0,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,6,19,3,1,,6,6,19,3,1,,2,2,1,1,1,,3,2,,2,3,,2,1,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,배,소,소,자,
,8,10,14,20,33,41,,2,2,2,2,1,1,,2,4,,4,2,,3,3,,1,4,1,,자,자,자,자,배,소,,3,1,2,,1,2,1,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,1,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,4,6,13,8,,2,4,6,13,8,,2,2,2,1,2,,1,4,,3,2,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,자,배,소,자,
,1,13,21,25,28,31,,1,1,1,1,2,1,,5,1,,3,3,,5,1,,2,3,1,,자,소,배,자,자,소,,2,4,0,,1,1,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,3,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,12,8,4,3,3,,12,8,4,3,3,,2,2,2,1,1,,2,3,,4,1,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,자,자,소,소,
,4,15,17,23,27,36,,2,1,1,1,1,2,,4,2,,4,2,,3,3,,2,1,3,,자,배,소,소,배,배,,1,4,1,,1,2,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,11,2,6,4,9,,11,2,6,4,9,,1,2,2,2,1,,2,3,,3,2,,2,1,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,배,자,배,
,14,16,23,25,31,37,,2,2,1,1,1,1,,4,2,,3,3,,4,2,,3,3,0,,자,자,소,자,소,소,,1,4,1,,0,2,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,7,2,6,6,,2,7,2,6,6,,2,1,2,2,2,,1,4,,2,3,,3,0,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,소,배,배,
,6,17,22,28,29,32,,2,1,2,2,1,2,,2,4,,3,3,,2,4,,2,3,1,,배,소,자,자,소,자,,1,4,1,,1,1,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,3,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,11,5,6,1,3,,11,5,6,1,3,,1,1,2,1,1,,4,1,,4,1,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,배,자,소,
,2,8,13,16,23,28,,2,2,1,2,1,2,,2,4,,5,1,,3,3,,3,3,0,,소,자,소,자,소,자,,3,3,0,,2,2,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,2,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,5,3,7,5,,6,5,3,7,5,,2,1,1,1,1,,4,1,,3,2,,4,0,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,소,소,소,
,5,13,26,29,37,40,,1,1,2,1,1,2,,4,2,,2,4,,2,4,,4,2,0,,소,소,자,소,소,자,,2,2,2,,1,1,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,8,13,3,8,3,,8,13,3,8,3,,2,1,1,2,1,,3,2,,3,2,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,자,소,
,3,4,12,19,22,27,,1,2,2,1,2,1,,3,3,,5,1,,4,2,,2,2,2,,소,자,배,소,자,배,,3,3,0,,2,1,3,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,2,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,8,7,3,5,,1,8,7,3,5,,1,2,1,1,1,,4,1,,3,2,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,소,소,
,9,19,29,35,37,38,,1,1,1,1,1,2,,5,1,,2,4,,1,5,,3,2,1,,배,소,소,자,소,자,,1,2,3,,1,0,1,2,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,10,10,6,2,1,,10,10,6,2,1,,2,2,2,2,1,,1,4,,2,3,,1,3,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,배,소,자,
,7,9,19,23,26,45,,1,1,1,1,2,1,,5,1,,4,2,,2,4,,3,1,2,,소,배,소,소,자,배,,2,3,1,,2,0,3,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,2,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,10,4,3,19,,2,10,4,3,19,,2,2,2,1,1,,2,3,,3,2,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,자,자,소,소,
,1,4,11,12,20,41,,1,2,1,2,2,1,,3,3,,5,1,,5,1,,2,3,1,,자,자,소,배,자,소,,4,1,1,,2,2,1,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,1,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,7,1,8,21,,3,7,1,8,21,,1,1,1,2,1,,4,1,,3,2,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,자,자,배,
,10,16,23,36,39,40,,2,2,1,2,1,2,,2,4,,3,3,,1,5,,1,3,2,,자,자,소,배,배,자,,1,2,3,,0,2,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,7,13,3,1,,6,7,13,3,1,,2,1,1,1,1,,4,1,,3,2,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,소,소,자,
,6,9,16,19,24,28,,2,1,2,1,2,2,,2,4,,4,2,,1,5,,1,2,3,,배,배,자,소,배,자,,2,4,0,,2,1,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,2,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,7,3,5,4,,3,7,3,5,4,,1,1,1,1,2,,4,1,,4,1,,4,1,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,소,소,자,
,3,13,15,24,33,37,,1,1,1,2,1,1,,5,1,,3,3,,5,1,,3,0,3,,소,소,배,배,배,소,,2,2,2,,1,2,1,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,10,2,9,9,4,,10,2,9,9,4,,2,2,1,1,2,,2,3,,2,3,,1,2,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,배,배,자,
,3,15,27,33,34,36,,1,1,1,1,2,2,,4,2,,2,4,,4,2,,1,1,4,,소,배,배,배,자,배,,1,2,3,,1,1,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,12,12,6,1,2,,12,12,6,1,2,,2,2,2,1,2,,1,4,,4,1,,1,1,3,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,배,배,자,소,
,8,12,15,29,40,45,,2,2,1,1,2,1,,3,3,,3,3,,3,3,,1,2,3,,자,배,배,소,자,배,,2,2,2,,1,2,0,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,3,14,11,5,,4,3,14,11,5,,2,1,2,1,1,,3,2,,5,0,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,소,소,
,1,5,7,26,28,43,,1,1,1,2,2,1,,4,2,,3,3,,3,3,,3,3,0,,자,소,소,자,자,소,,3,2,1,,3,0,1,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,0,2,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,2,19,2,15,,4,2,19,2,15,,2,2,1,2,1,,2,3,,4,1,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,소,배,
,26,30,33,38,39,41,,2,2,1,2,1,1,,3,3,,0,6,,2,4,,1,2,3,,자,배,배,자,배,소,,0,2,4,,0,0,1,2,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,1,4,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,3,5,1,2,,4,3,5,1,2,,2,1,1,1,2,,3,2,,5,0,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,자,소,
,16,24,25,30,31,32,,2,2,1,2,1,2,,2,4,,1,5,,4,2,,1,3,2,,자,배,자,배,소,자,,0,5,1,,0,1,2,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,1,2,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,8,1,5,1,1,,8,1,5,1,1,,2,1,1,1,1,,4,1,,4,1,,1,4,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,자,자,
,1,2,4,16,20,32,,1,2,2,2,2,2,,1,5,,5,1,,4,2,,1,5,0,,자,소,자,자,자,자,,3,2,1,,3,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,2,12,4,12,,1,2,12,4,12,,1,2,2,2,2,,1,4,,5,0,,1,2,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,배,자,배,
